Customer_ID,Full_Name,Date_of_Birth,Age,Gender,Email,Phone,City,State,Pincode,Account_Number,Account_Type,Account_Open_Date,Current_Balance,Loan_Amount,Credit_Score,Occupation,Years_With_Bank,Annual_Income,Account_Status,Internet_Banking,Mobile_Banking,Customer_Tier,Number_of_Transactions,Last_Month_Spending
CUST252275,Yogesh Jain,1995-08-17,29,Male,yogesh.jain395@gmail.com,+916146518687,Pune,Maharashtra,269748,ACC9736931183,Fixed Deposit,2012-03-27,489775.54,0.0,314,Engineer,37,245580.42,Inactive,Yes,No,Tier 2,6,22659.68
CUST375570,Anjali Ghosh,1975-02-16,50,Other,anjali.ghosh287@outlook.com,+916414479000,Kolkata,West Bengal,997805,ACC7639501593,Salary,2022-02-13,128014.57,912632.01,799,Nurse,17,40927.71,Inactive,No,Yes,Tier 3,4,4729.18
CUST579653,Anjali Shah,1965-08-31,59,Other,anjali.shah730@outlook.com,+919723597012,Thanjavur,Tamil Nadu,291482,ACC4565157685,Fixed Deposit,2023-05-24,153861.69,1879097.25,746,Nurse,13,79437.13,Dormant,Yes,Yes,Tier 1,11,26278.73
CUST917823,Usha Shah,1991-02-12,34,Other,usha.shah372@yahoo.com,+916711399124,Erode,Tamil Nadu,765124,ACC3255052081,Recurring Deposit,2010-01-28,83793.36,0.0,462,Retired,10,275002.57,Dormant,No,Yes,Tier 2,1,47952.84
CUST520345,Yogesh Pandey,2000-02-03,25,Female,yogesh.pandey996@rediffmail.com,+916321566281,Salem,Tamil Nadu,842749,ACC6568409761,Recurring Deposit,2019-12-27,234268.07,599986.42,439,Government Employee,14,462295.55,Dormant,Yes,Yes,Tier 2,4,7189.58
CUST962392,Lakshmi Jain,1977-07-16,47,Male,lakshmi.jain164@rediffmail.com,+917186346730,Vellore,Tamil Nadu,520940,ACC5201966859,Savings,2021-04-14,97088.96,0.0,658,Retired,38,472727.14,Active,Yes,No,Tier 1,8,38029.23
CUST111292,Pooja Pillai,1994-08-12,30,Other,pooja.pillai537@gmail.com,+916536288908,Kochi,Kerala,878999,ACC3734848801,Recurring Deposit,2015-03-12,235819.11,0.0,748,Teacher,5,441311.17,Dormant,No,No,Tier 1,12,41898.87
CUST367861,Rajesh Verma,1994-01-08,31,Other,rajesh.verma898@rediffmail.com,+919142882278,Lucknow,Uttar Pradesh,728146,ACC7298679849,Salary,2010-05-31,112704.39,0.0,405,IT Professional,32,419987.47,Inactive,No,Yes,Tier 3,3,43258.36
CUST393814,Yogesh Nair,1978-10-28,46,Female,yogesh.nair656@outlook.com,+919062722360,Jaipur,Rajasthan,354535,ACC8440784470,Recurring Deposit,2016-02-07,491551.76,0.0,385,Businessman,38,222545.85,Inactive,Yes,No,Tier 3,19,41870.6
CUST494078,Aishwarya Das,1985-10-27,39,Other,aishwarya.das111@gmail.com,+918888835357,Bengaluru,Karnataka,733136,ACC8162102928,Fixed Deposit,2023-04-15,59177.95,0.0,544,Lawyer,3,180179.18,Inactive,No,Yes,Tier 2,20,37219.32
CUST552772,Rahul Verma,1964-06-06,60,Female,rahul.verma25@outlook.com,+917088835309,Lucknow,Uttar Pradesh,958121,ACC1110125417,Salary,2012-11-26,460374.51,1698860.17,329,Businessman,18,228543.42,Active,No,No,Tier 3,20,13158.68
CUST932192,Priya Desai,1993-03-23,32,Female,priya.desai885@outlook.com,+917433502310,Madurai,Tamil Nadu,746345,ACC1689737876,Recurring Deposit,2021-08-05,376782.92,1713292.72,476,Businessman,21,416054.72,Active,Yes,No,Tier 2,19,24859.63
CUST295236,Deepa Nair,1975-09-23,49,Male,deepa.nair877@rediffmail.com,+917386242699,Kumbakonam,Tamil Nadu,216895,ACC8544387003,Current,2018-01-19,403045.8,1918616.67,670,Government Employee,33,353111.87,Dormant,No,Yes,Tier 2,19,34781.8
CUST308267,Shilpa Das,1998-03-24,26,Female,shilpa.das937@rediffmail.com,+919956774389,Jaipur,Rajasthan,208659,ACC1400993945,Salary,2018-10-05,73309.84,793513.48,648,Architect,6,168679.79,Active,No,Yes,Tier 1,17,7750.59
CUST387087,Divya Chopra,1971-01-02,54,Male,divya.chopra712@yahoo.com,+917274716830,Ahmedabad,Gujarat,121783,ACC5408179151,Recurring Deposit,2015-11-03,220457.77,0.0,521,Accountant,27,282597.95,Dormant,Yes,No,Tier 1,16,29044.78
CUST757724,Meena Rao,1974-05-12,50,Other,meena.rao374@yahoo.com,+919553861625,Tiruppur,Tamil Nadu,358888,ACC8738351331,Recurring Deposit,2017-12-26,178858.55,0.0,437,Teacher,7,490695.4,Dormant,No,No,Tier 1,19,11391.22
CUST465263,Nandini Nair,1980-08-23,44,Male,nandini.nair589@gmail.com,+916735904793,Kochi,Kerala,687159,ACC5230873857,Fixed Deposit,2017-07-16,219216.54,0.0,746,IT Professional,4,448962.4,Inactive,Yes,Yes,Tier 3,11,3270.64
CUST853788,Ravi Tiwari,1977-10-10,47,Male,ravi.tiwari442@yahoo.com,+917419629493,Pune,Maharashtra,697538,ACC9708376770,Recurring Deposit,2014-02-18,331069.51,1349335.24,617,Teacher,35,490287.49,Dormant,No,Yes,Tier 3,1,35605.69
CUST475756,Tarun Kumar,1983-10-06,41,Male,tarun.kumar629@gmail.com,+918583532196,Coimbatore,Tamil Nadu,976336,ACC3523068547,Current,2005-08-30,365324.98,0.0,499,IT Professional,32,367046.89,Inactive,Yes,Yes,Tier 2,18,35046.43
CUST818644,Sara Tiwari,1968-03-17,57,Male,sara.tiwari142@outlook.com,+918146117090,Bengaluru,Karnataka,293531,ACC7045485090,Salary,2014-01-02,155942.09,1758129.06,481,Businessman,15,182088.34,Dormant,Yes,No,Tier 2,3,26193.36
CUST121391,Sanjay Rao,1960-01-29,65,Other,sanjay.rao98@yahoo.com,+916118771113,Erode,Tamil Nadu,690730,ACC3392848202,Salary,2024-04-10,6782.95,0.0,634,Doctor,12,102356.23,Dormant,No,Yes,Tier 3,6,48788.72
CUST201675,Ravi Rao,1999-12-27,25,Male,ravi.rao588@yahoo.com,+917911717647,Trichy,Tamil Nadu,752300,ACC4919649984,Savings,2017-01-21,353330.6,1628722.95,481,Doctor,20,468165.93,Active,No,Yes,Tier 3,16,8369.27
CUST204565,Ravi Mehta,1980-05-24,44,Female,ravi.mehta628@outlook.com,+916281163962,Tiruppur,Tamil Nadu,358182,ACC3137394980,Salary,2008-03-04,415969.18,1337410.16,758,Businessman,32,102286.69,Inactive,Yes,No,Tier 1,15,40545.37
CUST791703,Santosh Mukherjee,1993-12-14,31,Male,santosh.mukherjee329@rediffmail.com,+917923735457,Tiruppur,Tamil Nadu,407189,ACC3232712137,Fixed Deposit,2014-01-25,321777.65,0.0,589,Lawyer,25,50370.56,Active,No,Yes,Tier 2,17,24205.22
CUST507695,Uma Desai,1983-08-31,41,Other,uma.desai295@gmail.com,+918523163813,Mumbai,Maharashtra,699025,ACC6608787408,Recurring Deposit,2008-11-21,94445.41,0.0,391,IT Professional,21,372235.96,Dormant,Yes,Yes,Tier 2,12,9411.95
CUST663886,Shreya Pandey,1982-10-27,42,Male,shreya.pandey537@yahoo.com,+916797598589,Thanjavur,Tamil Nadu,847016,ACC9047502562,Salary,2006-08-21,340726.13,197301.47,345,Retired,14,252684.85,Dormant,Yes,Yes,Tier 2,6,45016.03
CUST221981,Aarav Kapoor,1967-12-10,57,Male,aarav.kapoor247@outlook.com,+916669709925,Madurai,Tamil Nadu,727836,ACC9264858122,Current,2018-12-12,413372.82,803917.47,680,IT Professional,17,442152.95,Inactive,No,Yes,Tier 3,8,20460.17
CUST110724,Geeta Chopra,1996-08-20,28,Female,geeta.chopra923@yahoo.com,+918989304830,Salem,Tamil Nadu,235149,ACC7071536934,Current,2006-08-01,127086.03,790936.95,310,IT Professional,8,66486.42,Inactive,Yes,Yes,Tier 3,10,8368.34
CUST876043,Pradeep Pillai,1964-11-12,60,Male,pradeep.pillai292@outlook.com,+918138752908,Bengaluru,Karnataka,233289,ACC7005242777,Recurring Deposit,2005-10-20,197755.67,1109499.97,506,Accountant,31,63578.51,Active,Yes,No,Tier 1,2,38127.07
CUST945581,Meena Das,1993-02-13,32,Male,meena.das380@rediffmail.com,+916811617487,Hyderabad,Telangana,860123,ACC1289482415,Salary,2005-12-25,221290.9,1007238.58,342,Architect,1,474808.81,Inactive,No,Yes,Tier 2,14,10032.46
CUST775424,Kishore Mehta,1982-09-05,42,Female,kishore.mehta970@outlook.com,+919097449170,Delhi,Delhi,126539,ACC5537324389,Fixed Deposit,2006-07-23,113005.18,0.0,499,Businessman,39,268992.74,Dormant,Yes,Yes,Tier 3,10,2835.66
CUST818025,Pooja Shah,1992-06-24,32,Female,pooja.shah18@yahoo.com,+916025347201,Kumbakonam,Tamil Nadu,103587,ACC5574704317,Recurring Deposit,2006-04-24,185500.89,1368633.21,446,Lawyer,37,68624.63,Active,Yes,Yes,Tier 1,20,41199.92
CUST599571,Harish Chatterjee,1980-03-03,45,Female,harish.chatterjee631@rediffmail.com,+918734595252,Ahmedabad,Gujarat,602403,ACC8064319924,Current,2015-03-10,341599.15,0.0,556,Nurse,24,119681.52,Inactive,Yes,No,Tier 2,5,18403.9
CUST121954,Aishwarya Mishra,1978-01-16,47,Female,aishwarya.mishra421@yahoo.com,+917742864910,Hyderabad,Telangana,538017,ACC2287878851,Fixed Deposit,2021-06-14,420147.61,0.0,661,Accountant,29,476663.33,Inactive,No,No,Tier 2,12,6655.73
CUST655678,Deepak Banerjee,1999-03-10,26,Female,deepak.banerjee196@yahoo.com,+917753240399,Kochi,Kerala,775282,ACC1884398554,Salary,2009-10-16,182025.75,1527953.16,774,Lawyer,10,240413.9,Dormant,No,No,Tier 3,13,2544.29
CUST327727,Santosh Iyer,1968-02-02,57,Male,santosh.iyer960@rediffmail.com,+918864715453,Trichy,Tamil Nadu,386596,ACC4822197299,Recurring Deposit,2022-04-03,12405.78,0.0,511,Teacher,26,291783.88,Active,Yes,No,Tier 2,14,12284.92
CUST874337,Ishaan Das,1990-05-01,34,Male,ishaan.das956@gmail.com,+919952107723,Bengaluru,Karnataka,447611,ACC9294666194,Savings,2012-01-11,393587.65,0.0,387,Farmer,13,374356.31,Active,No,Yes,Tier 2,19,45462.28
CUST711790,Jaya Banerjee,1973-08-08,51,Male,jaya.banerjee180@outlook.com,+917783209739,Bengaluru,Karnataka,658162,ACC7213172814,Recurring Deposit,2014-03-11,401266.8,304033.79,463,Teacher,36,280637.39,Inactive,No,Yes,Tier 1,4,45459.24
CUST201784,Arjun Kapoor,1977-01-06,48,Female,arjun.kapoor391@rediffmail.com,+917556428403,Salem,Tamil Nadu,713302,ACC4245593049,Recurring Deposit,2009-01-29,85643.75,1975546.1,320,Accountant,2,485445.39,Dormant,No,No,Tier 1,11,3444.5
CUST241498,Sanjay Iyer,1964-12-23,60,Male,sanjay.iyer939@yahoo.com,+919404972180,Pune,Maharashtra,471942,ACC7975160454,Recurring Deposit,2022-12-06,480806.77,0.0,628,Accountant,2,314712.48,Dormant,No,Yes,Tier 2,8,9601.16
CUST393859,Ishaan Kapoor,1989-02-16,36,Female,ishaan.kapoor171@gmail.com,+916173756082,Ahmedabad,Gujarat,886429,ACC5395659971,Fixed Deposit,2019-10-16,350407.19,865899.34,569,Doctor,22,280124.32,Active,Yes,Yes,Tier 2,12,9982.12
CUST592957,Aishwarya Banerjee,1991-04-05,33,Other,aishwarya.banerjee689@outlook.com,+917748889364,Madurai,Tamil Nadu,458747,ACC6927127609,Current,2012-10-07,168149.64,1568240.71,824,Retired,17,280667.5,Inactive,No,No,Tier 1,14,45938.81
CUST188914,Vishal Pandey,1961-01-11,64,Female,vishal.pandey918@gmail.com,+916760669718,Hyderabad,Telangana,168114,ACC9217740012,Current,2017-10-30,403210.21,0.0,409,Businessman,6,433208.3,Active,Yes,No,Tier 3,2,7812.19
CUST756541,Rohit Malhotra,1987-06-24,37,Male,rohit.malhotra339@gmail.com,+919204320802,Bengaluru,Karnataka,294589,ACC9457261985,Savings,2021-02-09,28555.12,0.0,442,Doctor,1,222154.99,Dormant,Yes,Yes,Tier 1,2,19345.05
CUST755833,Nikhil Chopra,1987-02-27,38,Male,nikhil.chopra203@rediffmail.com,+916341700295,Kolkata,West Bengal,307324,ACC3273470003,Salary,2008-03-24,234870.62,1015168.79,362,Nurse,37,486634.62,Dormant,Yes,Yes,Tier 1,5,42430.82
CUST893023,Bhavya Iyer,1986-12-25,38,Female,bhavya.iyer651@outlook.com,+917077821154,Coimbatore,Tamil Nadu,871168,ACC5260523439,Current,2016-11-25,253573.9,0.0,592,Engineer,17,147910.08,Active,Yes,Yes,Tier 1,15,17211.16
CUST868516,Suresh Chopra,1990-03-27,34,Female,suresh.chopra441@gmail.com,+919313078109,Trichy,Tamil Nadu,831985,ACC9849367682,Recurring Deposit,2020-03-18,6493.47,0.0,390,Doctor,37,138594.28,Inactive,No,No,Tier 3,15,18522.17
CUST414831,Ishaan Shah,1970-03-26,55,Female,ishaan.shah763@yahoo.com,+917393148970,Vellore,Tamil Nadu,586144,ACC8573798920,Fixed Deposit,2015-02-22,85691.19,1759949.3,661,Teacher,10,371551.01,Inactive,No,Yes,Tier 1,10,19072.87
CUST762902,Kavya Sharma,1966-10-10,58,Female,kavya.sharma445@yahoo.com,+917680584829,Vellore,Tamil Nadu,257181,ACC5936566384,Salary,2012-07-26,473048.45,0.0,522,Businessman,2,253687.99,Active,No,No,Tier 1,6,24326.74
CUST858885,Meena Malhotra,1989-11-12,35,Other,meena.malhotra164@rediffmail.com,+917388487755,Mumbai,Maharashtra,599856,ACC7438743914,Recurring Deposit,2011-06-29,177008.02,0.0,408,Teacher,16,264193.72,Inactive,Yes,No,Tier 2,0,47842.84
CUST762184,Rohit Pillai,1987-06-08,37,Female,rohit.pillai701@rediffmail.com,+919112806532,Bengaluru,Karnataka,946331,ACC5976159420,Current,2013-04-16,299758.35,0.0,842,Architect,31,40931.25,Inactive,No,No,Tier 1,6,47228.84
CUST821715,Uma Nair,1985-11-22,39,Male,uma.nair569@outlook.com,+918457902231,Kumbakonam,Tamil Nadu,842501,ACC9471942713,Recurring Deposit,2018-09-02,349315.61,1563190.25,430,Businessman,16,249408.08,Inactive,Yes,No,Tier 3,3,19207.17
CUST255561,Ananya Pandey,1987-01-11,38,Other,ananya.pandey503@rediffmail.com,+917186314486,Jaipur,Rajasthan,250033,ACC7973338959,Salary,2024-01-06,33929.26,1582563.16,698,Engineer,31,130826.95,Dormant,Yes,No,Tier 2,19,24127.66
CUST253218,Ishaan Tiwari,1996-12-19,28,Other,ishaan.tiwari322@yahoo.com,+916260115890,Pune,Maharashtra,304412,ACC8660865615,Recurring Deposit,2022-12-02,478883.99,0.0,423,Nurse,19,131630.97,Inactive,No,Yes,Tier 2,8,10212.0
CUST410486,Sandeep Mukherjee,1963-07-13,61,Other,sandeep.mukherjee781@rediffmail.com,+916674217166,Thanjavur,Tamil Nadu,565713,ACC1108592659,Salary,2007-06-02,232737.27,764038.91,451,Government Employee,30,145215.23,Dormant,No,No,Tier 1,18,6426.78
CUST117779,Vishal Reddy,1976-07-17,48,Female,vishal.reddy566@rediffmail.com,+918775958983,Hyderabad,Telangana,514751,ACC1532210626,Current,2012-04-29,157976.73,1257780.68,684,Architect,3,325374.28,Inactive,Yes,Yes,Tier 3,4,24833.83
CUST171192,Anil Pandey,1964-02-14,61,Male,anil.pandey168@yahoo.com,+917475635201,Thanjavur,Tamil Nadu,616377,ACC1600915071,Fixed Deposit,2017-03-24,486173.56,0.0,646,Engineer,34,214012.93,Inactive,Yes,Yes,Tier 1,14,7953.02
CUST899816,Farhan Patel,1962-05-09,62,Male,farhan.patel661@gmail.com,+916999291351,Ahmedabad,Gujarat,244360,ACC2119932866,Recurring Deposit,2012-03-02,239607.27,0.0,343,Farmer,25,380421.91,Dormant,No,Yes,Tier 3,9,24611.36
CUST802170,Deepa Bose,1970-04-18,54,Other,deepa.bose37@yahoo.com,+917581055768,Vellore,Tamil Nadu,969307,ACC1291892607,Current,2013-11-28,245986.79,1163166.43,657,Businessman,10,272752.69,Dormant,No,No,Tier 3,11,25543.98
CUST267628,Suresh Das,1968-10-12,56,Female,suresh.das263@outlook.com,+917225705203,Kumbakonam,Tamil Nadu,130217,ACC4585534657,Fixed Deposit,2018-07-14,449015.1,0.0,702,IT Professional,33,387308.17,Active,Yes,Yes,Tier 1,12,40231.79
CUST878896,Suresh Bose,1997-05-12,27,Other,suresh.bose754@outlook.com,+916233506875,Pune,Maharashtra,756531,ACC1882973081,Current,2017-09-18,443382.75,0.0,610,Government Employee,14,260438.7,Inactive,Yes,Yes,Tier 1,10,10317.63
CUST854914,Lakshmi Das,1982-01-20,43,Male,lakshmi.das772@yahoo.com,+917067378614,Salem,Tamil Nadu,746311,ACC6700962623,Savings,2024-11-02,280634.52,1334048.63,592,Engineer,2,313445.6,Active,No,Yes,Tier 2,14,19071.05
CUST695707,Anil Patel,1988-12-19,36,Other,anil.patel377@yahoo.com,+917793093121,Pune,Maharashtra,123482,ACC5128358636,Salary,2022-04-13,485484.63,0.0,681,Engineer,8,158004.56,Inactive,No,Yes,Tier 1,20,37213.03
CUST814949,Yamini Khanna,1967-10-31,57,Other,yamini.khanna955@rediffmail.com,+918984652561,Chennai,Tamil Nadu,386402,ACC4404889130,Salary,2005-07-04,56737.09,1772880.01,540,Retired,37,245065.25,Dormant,Yes,Yes,Tier 1,12,33900.96
CUST131350,Meena Chopra,1967-11-07,57,Female,meena.chopra477@rediffmail.com,+919764005514,Chennai,Tamil Nadu,844385,ACC5454573283,Salary,2021-02-14,288591.96,1918857.76,345,Accountant,13,402951.1,Active,No,Yes,Tier 1,14,40517.7
CUST781765,Priya Banerjee,1992-02-05,33,Other,priya.banerjee501@yahoo.com,+918029265467,Mumbai,Maharashtra,271856,ACC8975746608,Salary,2019-10-10,143615.3,912514.97,390,Farmer,36,274975.84,Inactive,No,No,Tier 1,18,20088.96
CUST590192,Tarun Pillai,1990-04-23,34,Male,tarun.pillai152@rediffmail.com,+917087487025,Tiruppur,Tamil Nadu,448970,ACC9519122584,Salary,2019-06-24,204208.98,0.0,742,Accountant,29,379314.62,Dormant,Yes,Yes,Tier 2,16,45914.93
CUST755425,Vikram Jain,1996-08-12,28,Male,vikram.jain588@yahoo.com,+917799488503,Pune,Maharashtra,625738,ACC4198865421,Recurring Deposit,2005-12-10,412430.41,0.0,705,Nurse,7,291977.65,Inactive,Yes,Yes,Tier 3,10,24459.0
CUST441298,Priya Khanna,1969-10-29,55,Other,priya.khanna405@rediffmail.com,+916969867251,Vellore,Tamil Nadu,775180,ACC8717682499,Fixed Deposit,2008-06-29,175891.61,1975901.16,717,Retired,13,360938.92,Dormant,Yes,No,Tier 1,2,34746.87
CUST421447,Varun Joshi,1996-07-14,28,Male,varun.joshi555@gmail.com,+916889433605,Pune,Maharashtra,967860,ACC7039238878,Savings,2006-07-04,12241.05,0.0,331,Government Employee,29,475996.2,Inactive,No,No,Tier 1,19,15010.77
CUST506582,Isha Iyengar,1988-06-29,36,Male,isha.iyengar635@rediffmail.com,+917509667949,Kochi,Kerala,368207,ACC2610251710,Fixed Deposit,2024-04-25,296871.43,999989.69,803,Lawyer,35,387195.82,Inactive,No,No,Tier 1,12,1933.58
CUST611126,Gaurav Shah,1971-01-03,54,Male,gaurav.shah95@gmail.com,+918015540125,Bengaluru,Karnataka,438556,ACC5667893397,Salary,2017-05-25,227615.76,0.0,645,Retired,29,116112.12,Inactive,Yes,Yes,Tier 3,4,29671.45
CUST808043,Zoya Pandey,1982-07-09,42,Other,zoya.pandey456@gmail.com,+919972760891,Kolkata,West Bengal,785456,ACC4353660389,Savings,2010-09-06,231858.4,0.0,878,Architect,8,352126.12,Inactive,Yes,No,Tier 2,5,1990.82
CUST730320,Anjali Chatterjee,1968-12-06,56,Other,anjali.chatterjee159@gmail.com,+919197735326,Salem,Tamil Nadu,285211,ACC6718386472,Fixed Deposit,2005-12-26,243380.6,0.0,305,Government Employee,12,119477.1,Dormant,No,Yes,Tier 3,14,40420.93
CUST221728,Arjun Mehta,1979-08-26,45,Other,arjun.mehta759@gmail.com,+918255610387,Salem,Tamil Nadu,486178,ACC1436101202,Recurring Deposit,2007-05-22,183654.48,0.0,740,Lawyer,31,26433.06,Inactive,No,Yes,Tier 1,2,13138.78
CUST796990,Lakshmi Pandey,2000-09-01,24,Other,lakshmi.pandey942@yahoo.com,+916802260029,Hyderabad,Telangana,306063,ACC6831030525,Fixed Deposit,2019-10-20,60944.93,0.0,465,Nurse,24,283110.55,Inactive,Yes,Yes,Tier 3,13,5792.49
CUST141686,Aryan Pillai,1960-07-02,64,Female,aryan.pillai137@rediffmail.com,+918860066808,Thanjavur,Tamil Nadu,714017,ACC1997498834,Recurring Deposit,2005-03-14,30467.0,0.0,312,Government Employee,9,166569.31,Active,No,Yes,Tier 1,15,23913.77
CUST324523,Kishore Shah,1966-07-21,58,Male,kishore.shah649@gmail.com,+918204970015,Hyderabad,Telangana,693659,ACC1425403685,Current,2010-07-17,428993.89,135988.03,448,IT Professional,27,421487.76,Inactive,Yes,No,Tier 2,1,37618.55
CUST144993,Tarun Iyer,1990-02-16,35,Other,tarun.iyer29@yahoo.com,+918640957236,Thanjavur,Tamil Nadu,526279,ACC9034461003,Current,2010-06-01,195692.73,254652.7,530,Architect,34,150937.56,Active,No,Yes,Tier 2,2,28084.33
CUST838694,Kavya Nair,1980-11-01,44,Female,kavya.nair403@outlook.com,+919673824404,Kumbakonam,Tamil Nadu,636283,ACC3754792544,Fixed Deposit,2013-08-29,152096.7,1838653.58,848,Retired,38,350672.29,Dormant,Yes,No,Tier 2,2,34571.2
CUST459042,Rohit Nair,1999-03-28,25,Female,rohit.nair957@outlook.com,+919890427844,Lucknow,Uttar Pradesh,351044,ACC5565268364,Recurring Deposit,2009-04-16,297419.69,0.0,533,Farmer,20,104004.8,Inactive,No,No,Tier 2,19,21192.41
CUST791128,Usha Desai,1968-07-09,56,Female,usha.desai705@outlook.com,+919427515503,Thanjavur,Tamil Nadu,710008,ACC4379681353,Recurring Deposit,2008-11-21,356454.21,0.0,866,Doctor,19,322911.73,Active,No,Yes,Tier 3,15,18749.93
CUST510654,Pradeep Reddy,1987-03-08,38,Male,pradeep.reddy150@outlook.com,+916014031971,Delhi,Delhi,298105,ACC7735322123,Salary,2016-02-08,126641.58,1967735.13,685,Accountant,36,295955.97,Inactive,No,Yes,Tier 2,1,49078.88
CUST758623,Ravi Singh,1977-05-09,47,Male,ravi.singh488@rediffmail.com,+919264709522,Kumbakonam,Tamil Nadu,143027,ACC9511322359,Savings,2011-03-23,60162.66,0.0,485,Doctor,36,272259.09,Active,Yes,No,Tier 1,1,44565.58
CUST694088,Anjali Reddy,1972-09-30,52,Other,anjali.reddy640@outlook.com,+917145621433,Coimbatore,Tamil Nadu,470725,ACC1257182161,Current,2008-05-27,120719.8,1141234.2,525,Engineer,36,296218.8,Active,Yes,No,Tier 1,17,30814.83
CUST268187,Shreya Das,1996-04-24,28,Other,shreya.das998@outlook.com,+917973565873,Salem,Tamil Nadu,273688,ACC9981540040,Current,2009-12-11,62719.36,441946.97,552,Government Employee,7,11552.5,Dormant,No,No,Tier 3,19,42479.48
CUST567838,Anil Malhotra,1991-12-16,33,Other,anil.malhotra84@rediffmail.com,+916098898442,Trichy,Tamil Nadu,902219,ACC1916493683,Salary,2009-08-08,221542.51,1501388.36,693,IT Professional,32,223958.64,Dormant,No,No,Tier 1,15,25377.97
CUST506743,Ravi Joshi,1991-07-22,33,Male,ravi.joshi382@yahoo.com,+917735193913,Delhi,Delhi,328514,ACC8895090298,Salary,2012-12-03,300676.3,0.0,686,Lawyer,18,131895.17,Inactive,Yes,No,Tier 3,15,48032.75
CUST819839,Mohan Banerjee,1977-06-11,47,Other,mohan.banerjee820@gmail.com,+917873859223,Vellore,Tamil Nadu,566959,ACC3996087222,Fixed Deposit,2007-01-03,172919.48,0.0,690,Lawyer,17,180632.72,Inactive,No,No,Tier 2,5,8427.08
CUST995113,Ajay Desai,1991-09-20,33,Other,ajay.desai235@gmail.com,+916340399192,Kolkata,West Bengal,367539,ACC6933257157,Fixed Deposit,2008-05-05,46642.2,0.0,866,Government Employee,10,430665.12,Inactive,Yes,Yes,Tier 2,9,8331.44
CUST170022,Ajay Bose,1972-12-05,52,Male,ajay.bose671@yahoo.com,+919469168456,Tiruppur,Tamil Nadu,731907,ACC9986235445,Savings,2006-07-06,235389.06,472490.45,733,Doctor,18,410471.98,Active,Yes,No,Tier 3,11,36160.42
CUST260137,Uma Sharma,1994-05-17,30,Male,uma.sharma334@yahoo.com,+917691382520,Jaipur,Rajasthan,275113,ACC1802328719,Savings,2015-07-10,256866.33,1789676.37,321,Teacher,9,128543.53,Dormant,No,No,Tier 2,7,22747.21
CUST844708,Rohit Das,1963-01-03,62,Female,rohit.das773@gmail.com,+918909949486,Madurai,Tamil Nadu,677047,ACC2066074462,Recurring Deposit,2021-04-16,68384.17,1597676.11,594,Lawyer,34,238643.9,Dormant,No,No,Tier 2,16,46843.51
CUST275002,Usha Patel,1986-11-27,38,Female,usha.patel212@gmail.com,+917614668129,Thanjavur,Tamil Nadu,491772,ACC3146309825,Savings,2012-01-21,421052.03,824826.01,418,Accountant,13,377652.57,Active,No,Yes,Tier 2,18,39526.22
CUST885619,Lakshmi Gupta,2000-05-23,24,Female,lakshmi.gupta146@gmail.com,+917998038987,Ahmedabad,Gujarat,314635,ACC8704142790,Fixed Deposit,2007-12-05,451880.01,932698.1,558,Lawyer,4,130229.34,Active,Yes,No,Tier 2,1,17527.76
CUST505334,Akash Das,1996-10-30,28,Male,akash.das302@outlook.com,+918059258639,Erode,Tamil Nadu,469604,ACC9040663593,Salary,2009-05-04,276027.56,1737258.07,341,Government Employee,33,91313.24,Active,Yes,No,Tier 1,0,25475.34
CUST761310,Aditi Mishra,1995-10-26,29,Other,aditi.mishra414@outlook.com,+916218684057,Kochi,Kerala,714068,ACC7533036232,Savings,2024-10-25,230415.34,0.0,634,Accountant,32,222370.01,Dormant,Yes,Yes,Tier 1,12,16507.6
